17,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

31,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

50,inputA,outputA,a_adjust,inputB,outputB,b_adjust

66,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

84,10.00,0.00,0.00,1.50,60,10.00,0.00,0.00,1.50,60

101,inputA,outputA,a_adjust,inputB,outputB,b_adjust

117,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

132,10.00,25.00,0.00,1.50,60,10.00,25.00,0.00,1.50,60

152,inputA,outputA,a_adjust,inputB,outputB,b_adjust

166,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

183,10.00,25.00,0.00,1.50,60,10.00,25.00,0.00,1.50,60

202,inputA,outputA,a_adjust,inputB,outputB,b_adjust

215,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

232,10.00,25.00,0.00,2.50,60,10.00,25.00,0.00,2.50,60
6684,0.45,71.62,60,0.00,79.00,60

6701,0.45,72.13,60,0.00,79.62,60

6715,0.45,72.13,60,0.00,79.62,60

6735,0.45,72.13,60,0.00,79.62,60

6750,0.45,72.13,60,0.00,79.62,60

6766,0.45,72.65,60,0.00,80.25,60

6781,0.45,72.65,60,0.00,80.25,60

6801,0.45,72.65,60,0.00,80.25,60

6816,0.45,72.65,60,0.00,80.25,60

6834,0.45,72.65,60,0.00,80.25,60

6851,0.45,73.16,60,0.00,80.87,60

6867,0.45,73.16,60,0.00,80.87,60

6888,0.45,73.16,60,0.00,80.87,60

6900,0.45,73.16,60,0.00,80.87,60

6916,0.45,73.16,60,0.00,80.87,60

6933,0.45,73.67,60,0.00,81.50,60

6952,0.45,73.67,60,0.00,81.50,60

6965,0.45,73.67,60,0.00,81.50,60

6983,0.45,73.67,60,0.00,81.50,60

7002,0.45,73.67,60,0.00,81.50,60

7018,0.45,74.19,60,0.00,82.12,60

7033,0.45,74.19,60,0.00,82.12,60

7048,0.45,74.19,60,0.00,82.12,60

7069,0.45,74.19,60,0.00,82.12,60

7082,0.45,74.70,60,0.00,82.12,60

7100,0.45,74.70,60,0.00,82.75,60

7116,0.45,74.70,60,0.00,82.75,60

7132,0.45,74.70,60,0.00,82.75,60

7150,0.45,74.70,60,0.00,82.75,60

7166,0.45,75.21,60,0.00,82.75,60

7183,0.45,75.21,60,0.00,83.37,60

7201,0.45,75.21,60,0.00,83.37,60

7215,0.45,75.21,60,0.00,83.37,60

7235,0.45,75.73,60,0.00,83.37,60

7250,0.45,75.73,60,0.00,83.37,60

7268,0.45,75.73,60,0.00,84.00,60

7284,0.45,75.73,60,0.00,84.00,60

7300,0.45,75.73,60,0.00,84.00,60

7318,0.45,76.24,60,0.00,84.00,60

7334,0.45,76.24,60,0.00,84.62,60

7351,0.45,76.24,60,0.00,84.62,60

7365,0.45,76.24,60,0.00,84.62,60

7385,0.45,76.75,60,0.00,84.62,60

7400,0.45,76.75,60,0.00,84.62,60

7416,0.45,76.75,60,0.00,85.25,60

7432,0.45,76.75,60,0.00,85.25,60

7451,0.45,76.75,60,0.00,85.25,60

7465,0.45,77.26,60,0.00,85.25,60

7484,0.45,77.26,60,0.00,85.25,60

7501,0.45,77.26,60,0.00,85.87,60

7518,0.45,77.26,60,0.00,85.87,60

7535,0.45,77.26,60,0.00,85.87,60

7549,0.45,77.78,60,0.00,85.87,60

7567,0.45,77.78,60,0.00,85.87,60

7585,0.45,77.78,60,0.00,86.50,60

7600,0.45,77.78,60,0.00,86.50,60

7615,0.45,78.29,60,0.00,86.50,60

7634,0.45,78.29,60,0.00,86.50,60

7649,0.45,78.29,60,0.00,87.12,60

7665,0.45,78.29,60,0.00,87.12,60

7682,0.45,78.29,60,0.00,87.12,60

7702,0.45,78.80,60,0.00,87.12,60

7719,0.45,78.80,60,0.00,87.12,60

7735,0.45,78.80,60,0.00,87.75,60

7749,0.45,78.80,60,0.00,87.75,60

7768,0.45,78.80,60,0.00,87.75,60

7783,0.45,79.32,60,0.00,87.75,60

7801,0.45,79.32,60,0.00,88.37,60

7817,0.45,79.32,60,0.00,88.37,60

7832,0.45,79.32,60,0.00,88.37,60

7852,0.45,79.83,60,0.00,88.37,60

7866,0.45,79.83,60,0.00,88.37,60

7885,0.45,79.83,60,0.00,89.00,60

7899,0.45,79.83,60,0.00,89.00,60

7917,0.45,80.34,60,0.00,89.00,60

7933,0.45,80.34,60,0.00,89.00,60

7952,0.45,80.34,60,0.00,89.62,60

