18,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

35,1.00,0.00,0.00,1.50,70,1.00,0.00,0.00,1.50,70

52,inputA,outputA,a_adjust,inputB,outputB,b_adjust

68,0.00,1.50,70,0.00,1.50,70

85,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

3901,1.98,5.23,70,2.95,8.57,70

3917,1.98,5.23,70,2.95,8.57,70

3936,1.98,5.24,70,2.95,8.58,70

3950,1.98,5.24,70,2.95,8.58,70

3969,1.98,5.24,70,2.95,8.58,70

3986,1.98,5.24,70,2.95,8.58,70

4002,1.98,5.24,70,2.95,8.58,70

4019,1.98,5.24,70,2.95,8.58,70

4036,1.98,5.24,70,2.95,8.58,70

4052,1.98,5.24,70,2.95,8.58,70

4069,1.98,5.24,70,2.95,8.58,70

4086,1.98,5.24,70,2.95,8.58,70

4102,1.98,5.24,70,2.95,8.59,70

4119,1.98,5.24,70,2.95,8.59,70

4135,1.98,5.24,70,2.95,8.59,70

4152,1.98,5.24,70,2.95,8.59,70

4169,1.98,5.24,70,2.95,8.59,70

4186,1.98,5.24,70,2.95,8.59,70

4202,1.98,5.24,70,2.95,8.59,70

4219,1.98,5.24,70,2.95,8.59,70

4236,1.98,5.24,70,2.95,8.59,70

4253,1.98,5.24,70,2.95,8.59,70

4269,1.98,5.24,70,2.95,8.60,70

4283,1.98,5.24,70,2.95,8.60,70

4303,1.98,5.24,70,2.95,8.60,70

4317,1.98,5.24,70,2.95,8.60,70

4333,1.98,5.24,70,2.95,8.60,70

4353,1.98,5.24,70,2.95,8.60,70

4366,1.98,5.24,70,2.95,8.60,70

4386,1.98,5.24,70,2.95,8.60,70

4402,1.98,5.24,70,2.95,8.60,70

4419,1.98,5.25,70,2.95,8.60,70

4436,1.98,5.25,70,2.95,8.61,70

4452,1.98,5.25,70,2.95,8.61,70

4469,1.98,5.25,70,2.95,8.61,70

4483,1.98,5.25,70,2.95,8.61,70

4503,1.98,5.25,70,2.95,8.61,70

4516,1.98,5.25,70,2.95,8.61,70

4533,1.98,5.25,70,2.95,8.61,70

4551,1.98,5.25,70,2.95,8.61,70

4569,1.98,5.25,70,2.95,8.61,70

4585,1.98,5.25,70,2.95,8.61,70

4600,1.98,5.25,70,2.95,8.62,70

4619,1.98,5.25,70,1.55,8.62,70

4636,1.98,5.25,70,1.55,8.62,70

4652,1.98,5.25,70,1.55,8.62,70

4668,1.98,5.25,70,1.55,8.62,70

4684,1.98,5.25,70,1.55,22.76,70

4700,1.98,5.25,70,1.55,22.76,70

4717,1.98,5.25,70,1.55,22.76,70

4736,1.98,5.25,70,1.55,22.76,70

4752,1.98,5.25,70,1.55,22.76,70

4769,1.98,5.25,70,1.55,22.91,70

4786,2.23,5.25,70,1.55,22.91,70

4803,2.23,2.80,70,1.55,22.91,70

4818,2.23,2.80,70,1.55,22.91,70

4832,2.23,2.80,70,1.55,23.05,70

4852,2.23,2.80,70,1.55,23.05,70

4866,2.23,2.80,70,1.55,23.05,70

4886,2.23,2.78,70,1.55,23.05,70

4899,2.23,2.78,70,1.55,23.05,70

4918,2.23,2.78,70,1.55,23.20,70

4936,2.23,2.78,70,1.55,23.20,70

4952,2.23,2.78,70,1.55,23.20,70

4969,2.23,2.76,70,1.55,23.20,70

4986,2.23,2.76,70,1.55,23.20,70

5002,2.23,2.76,70,1.55,23.35,70

5019,2.23,2.76,70,1.55,23.35,70

5036,2.23,2.76,70,1.55,23.35,70

5052,2.23,2.73,70,1.55,23.35,70

5069,2.23,2.73,70,1.55,23.35,70

5086,2.23,2.73,70,1.55,23.49,70

5102,2.23,2.73,70,1.55,23.49,70

5119,2.23,2.71,70,1.55,23.49,70

5136,2.23,2.71,70,1.55,23.49,70

5152,2.23,2.71,70,1.55,23.64,70

5169,2.23,2.71,70,1.55,23.64,70

5183,2.23,2.71,70,1.55,23.64,70

5200,2.23,2.69,70,1.55,23.64,70

5216,2.23,2.69,70,1.55,23.64,70

5235,2.23,2.69,70,1.55,23.78,70

5250,2.23,2.69,70,1.55,23.78,70

5269,2.23,2.69,70,1.55,23.78,70

5286,2.23,2.67,70,1.55,23.78,70

5302,2.23,2.67,70,1.55,23.78,70

5319,2.23,2.67,70,1.55,23.93,70

5336,2.23,2.67,70,1.55,23.93,70

5352,2.23,2.67,70,1.55,23.93,70

5369,2.23,2.64,70,1.55,23.93,70

5386,2.23,2.64,70,1.55,23.93,70

5402,2.23,2.64,70,1.55,24.07,70

5418,2.23,2.64,70,1.55,24.07,70

5433,2.23,2.62,70,1.55,24.07,70

5450,2.23,2.62,70,1.55,24.07,70

5467,2.23,2.62,70,1.55,24.22,70

5483,2.23,2.62,70,1.55,24.22,70

5501,2.23,2.62,70,1.55,24.22,70

5520,2.23,2.60,70,2.46,24.22,70

5533,2.23,2.60,70,2.46,24.22,70

5552,2.23,2.60,70,2.46,15.18,70

5568,2.23,2.60,70,2.46,15.18,70

5583,2.23,2.60,70,2.46,15.18,70

5599,2.23,2.58,70,2.46,15.18,70

5618,2.23,2.58,70,2.46,15.18,70

5633,2.23,2.58,70,2.46,15.24,70

5652,2.23,2.58,70,2.46,15.24,70

5666,2.23,2.58,70,2.46,15.24,70

5683,2.23,2.55,70,2.46,15.24,70

5699,2.23,2.55,70,2.46,15.24,70

5716,2.23,2.55,70,2.46,15.29,70

5734,2.23,2.55,70,2.46,15.29,70

5749,2.23,2.53,70,2.46,15.29,70

5768,2.23,2.53,70,2.46,15.29,70

5785,2.23,2.53,70,2.46,15.34,70

5802,2.20,2.53,70,2.46,15.34,70

5819,2.20,2.53,70,2.46,15.34,70

5836,2.20,2.83,70,2.46,15.34,70

5852,2.20,2.83,70,2.46,15.34,70

5869,2.20,2.83,70,2.46,15.40,70

5886,2.20,2.83,70,2.46,15.40,70

5903,2.20,2.83,70,2.46,15.40,70

5919,2.20,2.81,70,2.46,15.40,70

5935,2.20,2.81,70,2.46,15.40,70

5949,2.20,2.81,70,2.46,15.45,70

5967,2.20,2.81,70,2.46,15.45,70

5983,2.20,2.81,70,2.46,15.45,70

6001,2.20,2.79,70,2.46,15.45,70

6016,2.20,2.79,70,2.46,15.45,70

6035,2.20,2.79,70,2.46,15.51,70

6051,2.20,2.79,70,2.46,15.51,70

6069,2.20,2.77,70,2.46,15.51,70

6086,2.20,2.77,70,2.46,15.51,70

6103,2.20,2.77,70,2.46,15.56,70

6119,2.20,2.77,70,2.46,15.56,70

6136,2.20,2.77,70,2.46,15.56,70

6153,2.20,2.75,70,2.46,15.56,70

6169,2.20,2.75,70,2.46,15.56,70

6186,2.20,2.75,70,2.46,15.62,70

6200,2.20,2.75,70,2.46,15.62,70

6217,2.20,2.75,70,2.46,15.62,70

6233,2.20,2.73,70,2.46,15.62,70

6250,2.20,2.73,70,2.46,15.62,70

6269,2.20,2.73,70,2.46,15.67,70

6285,2.20,2.73,70,2.46,15.67,70

6299,2.20,2.73,70,2.46,15.67,70

6316,2.20,2.71,70,2.46,15.67,70

6333,2.20,2.71,70,2.46,15.67,70

