0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

16,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

33,inputA,outputA,a_adjust,inputB,outputB,b_adjust
3383,0.00,31.87,60,0.63,54.85,60

3399,0.00,31.87,60,0.63,54.85,60

3416,0.00,32.25,60,0.63,55.45,60

3433,0.00,32.25,60,0.63,55.45,60

3451,0.00,32.25,60,0.63,55.45,60

3466,0.00,32.25,60,0.63,55.45,60

3483,0.00,32.25,60,0.63,56.04,60

3498,0.00,32.63,60,0.63,56.04,60

3516,0.00,32.63,60,0.63,56.04,60

3533,0.00,32.63,60,0.63,56.04,60

3548,0.00,32.63,60,0.63,56.04,60

3567,0.00,32.63,60,0.63,56.63,60

3582,0.00,33.00,60,0.63,56.63,60

3600,0.00,33.00,60,0.63,56.63,60

3616,0.00,33.00,60,0.63,56.63,60

3633,0.00,33.00,60,0.63,56.63,60

3648,0.00,33.38,60,0.63,57.22,60

3666,0.00,33.38,60,0.63,57.22,60

3684,0.00,33.38,60,0.63,57.22,60

3699,0.00,33.38,60,0.63,57.22,60

3716,0.00,33.75,60,0.63,57.81,60

3733,0.00,33.75,60,0.63,57.81,60

3748,0.00,33.75,60,0.63,57.81,60

3767,0.00,33.75,60,0.63,57.81,60

3783,0.00,33.75,60,0.63,57.81,60

3798,0.00,34.13,60,0.63,58.40,60

3817,0.00,34.13,60,0.63,58.40,60

3833,0.00,34.13,60,0.63,58.40,60

3849,0.00,34.13,60,0.63,58.40,60

3866,0.00,34.13,60,0.63,58.40,60

3883,0.00,34.50,60,0.63,59.00,60

3898,0.00,34.50,60,0.63,59.00,60

3914,0.00,34.50,60,0.63,59.00,60

3933,0.00,34.50,60,0.63,59.00,60

3949,0.00,34.88,60,0.63,59.59,60

3967,0.00,34.88,60,0.63,59.59,60

3982,0.00,34.88,60,0.63,59.59,60

3999,0.00,34.88,60,0.63,59.59,60

4016,0.00,35.25,60,0.63,60.18,60

4032,0.00,35.25,60,0.63,60.18,60

4047,0.52,35.25,60,0.63,60.18,60

4066,0.52,35.25,60,0.63,60.18,60

4083,0.52,35.25,60,0.63,60.18,60

4098,0.52,30.35,60,0.63,60.77,60

4116,0.52,30.35,60,0.63,60.77,60

4132,0.52,30.35,60,0.63,60.77,60

4148,0.52,30.35,60,0.63,60.77,60

4164,0.52,30.59,60,0.63,60.77,60

4183,0.52,30.59,60,0.63,61.36,60

4199,0.52,30.59,60,0.63,61.36,60

4216,0.52,30.59,60,0.63,61.36,60

4232,0.52,30.59,60,0.63,61.36,60

4249,0.52,30.84,60,0.63,61.95,60

4267,0.52,30.84,60,0.63,61.95,60

4283,0.52,30.84,60,0.63,61.95,60

4298,0.52,30.84,60,0.63,61.95,60

4316,0.52,31.08,60,0.63,62.55,60

4333,0.52,31.08,60,0.63,62.55,60

4348,0.52,31.08,60,0.63,62.55,60

4366,0.52,31.08,60,0.63,62.55,60

4383,0.52,31.08,60,0.63,62.55,60

4397,0.52,31.33,60,0.63,63.14,60

4417,0.52,31.33,60,0.63,63.14,60

4433,0.52,31.33,60,0.63,63.14,60

4448,0.52,31.33,60,0.63,63.14,60

4466,0.52,31.58,60,0.63,63.73,60

4482,0.52,31.58,60,0.63,63.73,60

4500,0.52,31.58,60,0.63,63.73,60

4517,0.52,31.58,60,0.63,63.73,60

4533,0.52,31.58,60,0.63,63.73,60

4550,0.52,31.82,60,0.63,64.32,60

4566,0.52,31.82,60,0.63,64.32,60

4583,0.52,31.82,60,0.63,64.32,60

4598,0.52,31.82,60,0.63,64.32,60

4616,0.52,32.07,60,0.63,64.91,60

4633,0.52,32.07,60,0.63,64.91,60

4648,0.52,32.07,60,0.63,64.91,60

4667,0.52,32.07,60,1.52,64.91,60

4683,0.52,32.07,60,1.52,64.91,60

4699,0.52,32.32,60,1.52,56.36,60

4716,0.52,32.32,60,1.52,56.36,60

4733,0.52,32.32,60,1.52,56.36,60

4748,0.52,32.32,60,1.52,56.36,60

4767,0.52,32.32,60,1.52,56.36,60

4781,0.52,32.56,60,1.52,56.73,60

4800,0.52,32.56,60,1.52,56.73,60

4816,0.52,32.56,60,1.52,56.73,60

4833,0.52,32.56,60,1.52,56.73,60

4851,0.52,32.56,60,1.52,56.73,60

4866,0.52,32.81,60,1.52,57.10,60

4884,0.52,32.81,60,1.52,57.10,60

4899,0.52,32.81,60,1.52,57.10,60

4914,0.52,32.81,60,1.52,57.10,60

4933,0.52,33.05,60,1.52,57.47,60

4950,0.52,33.05,60,1.52,57.47,60

4967,0.52,33.05,60,1.52,57.47,60

4984,0.52,33.05,60,1.52,57.47,60

5000,0.52,33.05,60,1.52,57.47,60

5016,0.52,33.30,60,1.52,57.84,60

5032,0.52,33.30,60,1.52,57.84,60

5050,0.52,33.30,60,1.52,57.84,60

5067,0.52,33.30,60,1.52,57.84,60

5083,0.52,33.55,60,1.52,58.21,60

5098,0.52,33.55,60,1.52,58.21,60

5116,0.52,33.55,60,1.52,58.21,60

5134,0.52,33.55,60,1.52,58.21,60

5149,0.52,33.55,60,1.52,58.21,60

5166,0.52,33.79,60,1.52,58.58,60

5183,0.52,33.79,60,1.52,58.58,60

5197,0.52,33.79,60,1.52,58.58,60

5217,0.52,33.79,60,1.52,58.58,60

5233,0.52,34.04,60,1.52,58.95,60

5247,1.80,34.04,60,1.52,58.95,60

5266,1.80,34.04,60,1.52,58.95,60

5282,1.80,34.04,60,1.52,58.95,60

5299,1.80,34.04,60,1.52,58.95,60

5317,1.80,21.12,60,1.52,59.32,60

5333,1.80,21.12,60,1.52,59.32,60

5348,1.80,21.12,60,1.52,59.32,60

5367,1.80,21.12,60,1.52,59.32,60

5381,1.80,21.12,60,1.52,59.32,60

5399,1.80,21.04,60,1.52,59.68,60

5417,1.80,21.04,60,1.52,59.68,60

5433,1.80,21.04,60,1.52,59.68,60

5448,1.80,21.04,60,1.52,59.68,60

5466,1.80,21.04,60,1.52,59.68,60

5480,1.80,20.97,60,1.52,60.05,60

5497,1.80,20.97,60,1.52,60.05,60

5516,1.80,20.97,60,1.52,60.05,60

5533,1.80,20.97,60,1.52,60.05,60

5548,1.80,20.89,60,1.52,60.42,60

5566,1.80,20.89,60,2.46,60.42,60

5582,1.80,20.89,60,2.46,60.42,60

5597,1.80,20.89,60,2.46,60.42,60

5616,1.80,20.89,60,2.46,60.42,60

5631,1.80,20.82,60,2.46,51.24,60

5649,1.80,20.82,60,2.46,51.24,60

5668,1.80,20.82,60,2.46,51.24,60

5683,1.80,20.82,60,2.46,51.24,60

5699,1.80,20.75,60,2.46,51.38,60

5717,1.80,20.75,60,2.46,51.38,60

5730,1.80,20.75,60,2.46,51.38,60

5747,1.80,20.75,60,2.46,51.38,60

5768,1.80,20.75,60,2.46,51.38,60

5782,1.80,20.67,60,2.46,51.51,60

5801,1.80,20.67,60,2.46,51.51,60

5816,1.80,20.67,60,2.46,51.51,60

5833,1.80,20.67,60,2.46,51.51,60

5847,1.80,20.60,60,2.46,51.65,60

5866,1.80,20.60,60,2.46,51.65,60

5890,1.80,20.60,60,2.46,51.65,60

5898,1.80,20.60,60,2.46,51.65,60

5916,1.80,20.60,60,2.46,51.65,60

5933,1.80,20.52,60,2.46,51.78,60

5948,1.80,20.52,60,2.46,51.78,60

5967,1.80,20.52,60,2.46,51.78,60

5981,1.80,20.52,60,2.46,51.78,60

5999,1.80,20.52,60,2.46,51.78,60

6017,1.80,20.45,60,2.46,51.92,60

6033,1.80,20.45,60,2.46,51.92,60

6049,1.80,20.45,60,2.46,51.92,60

6067,1.80,20.45,60,2.46,51.92,60

6082,1.80,20.45,60,2.46,51.92,60

6098,1.80,20.37,60,2.46,52.05,60

6117,1.80,20.37,60,2.46,52.05,60

6133,1.80,20.37,60,2.46,52.05,60

6149,2.42,20.37,60,2.46,52.05,60

6166,2.42,13.96,60,2.46,52.05,60

6184,2.42,13.96,60,2.46,52.19,60

6199,2.42,13.96,60,2.46,52.19,60

6217,2.42,13.96,60,2.46,52.19,60

6232,2.42,13.96,60,2.46,52.19,60

6248,2.42,13.73,60,2.46,52.19,60

6266,2.42,13.73,60,2.46,52.33,60

6282,2.42,13.73,60,2.46,52.33,60

6298,2.42,13.73,60,2.46,52.33,60

6317,2.42,13.50,60,2.46,52.33,60

6333,2.42,13.50,60,2.84,52.33,60

6348,2.42,13.50,60,2.84,48.54,60

6366,2.42,13.50,60,2.84,48.54,60

6384,2.42,13.50,60,2.84,48.54,60

6397,2.42,13.27,60,2.84,48.54,60

6416,2.42,13.27,60,2.84,48.58,60

6432,2.42,13.27,60,2.84,48.58,60

6448,2.42,13.27,60,2.84,48.58,60

6467,2.42,13.04,60,2.84,48.58,60

6483,2.42,13.04,60,2.84,48.58,60

6498,2.42,13.04,60,2.84,48.62,60

6517,2.42,13.04,60,2.84,48.62,60

6532,2.42,13.04,60,2.84,48.62,60

6549,2.42,12.81,60,2.84,48.62,60

6567,2.42,12.81,60,2.84,48.62,60

6582,2.42,12.81,60,2.84,48.66,60

6598,2.42,12.81,60,2.84,48.66,60

6616,2.42,12.81,60,2.84,48.66,60

6635,2.42,12.58,60,2.84,48.66,60

6648,2.42,12.58,60,2.84,48.66,60

6666,2.42,12.58,60,2.84,48.70,60

6683,2.42,12.58,60,2.84,48.70,60

6699,2.42,12.35,60,2.84,48.70,60

6716,2.42,12.35,60,2.84,48.70,60

6733,2.42,12.35,60,2.84,48.74,60

6748,2.42,12.35,60,2.84,48.74,60

6766,2.42,12.35,60,2.84,48.74,60

6782,2.42,12.12,60,2.84,48.74,60

6800,2.42,12.12,60,2.84,48.74,60

6816,2.42,12.12,60,2.84,48.78,60

6833,2.42,12.12,60,2.84,48.78,60

6849,2.42,12.12,60,2.84,48.78,60

6866,3.03,5.57,60,2.84,48.78,60

6885,3.03,5.57,60,2.84,48.82,60

6901,3.03,5.57,60,2.84,48.82,60

6917,3.03,5.57,60,2.84,48.82,60

6932,3.03,5.57,60,2.84,48.82,60

6949,3.03,5.19,60,2.84,48.82,60

6967,3.03,5.19,60,2.84,48.86,60

6983,3.03,5.19,60,2.84,48.86,60

6999,3.03,5.19,60,3.19,48.86,60

7017,3.03,5.19,60,3.19,48.86,60

7033,3.03,4.80,60,3.19,45.30,60

7049,3.03,4.80,60,3.19,45.30,60

7066,3.03,4.80,60,3.19,45.30,60

7082,3.03,4.80,60,3.19,45.30,60

7100,3.03,4.80,60,3.19,45.30,60

7117,3.03,4.42,60,3.19,45.25,60

7135,3.03,4.42,60,3.19,45.25,60

7150,3.03,4.42,60,3.19,45.25,60

7166,3.03,4.42,60,3.19,45.25,60

7182,3.03,4.42,60,3.19,45.25,60

7197,3.03,4.04,60,3.19,45.20,60

7218,3.03,4.04,60,3.19,45.20,60

7232,3.03,4.04,60,3.19,45.20,60

7248,3.03,4.04,60,3.19,45.20,60

7266,3.03,4.04,60,3.19,45.20,60

7284,3.03,3.65,60,3.19,45.15,60

7299,3.03,3.65,60,3.19,45.15,60

7316,3.03,3.65,60,3.19,45.15,60

7330,3.03,3.65,60,3.19,45.15,60

7349,3.03,3.27,60,3.19,45.10,60

7366,3.03,3.27,60,3.19,45.10,60

7382,3.03,3.27,60,3.19,45.10,60

7398,3.03,3.27,60,3.19,45.10,60

7417,3.03,3.27,60,3.19,45.10,60

7432,3.03,2.89,60,3.19,45.06,60

7449,3.03,2.89,60,3.19,45.06,60

7463,3.03,2.89,60,3.19,45.06,60

7483,3.03,2.89,60,3.19,45.06,60

7499,3.03,2.89,60,3.19,45.06,60

7517,3.03,2.50,60,3.19,45.01,60

7533,3.03,2.50,60,3.19,45.01,60

7551,3.03,2.50,60,3.19,45.01,60

7566,3.03,2.50,60,3.19,45.01,60

7582,3.03,2.50,60,3.19,45.01,60

7598,3.06,1.81,60,3.77,44.96,60

7616,3.06,1.81,60,3.77,44.96,60

7633,3.06,1.81,60,3.77,44.96,60

7647,3.06,1.81,60,3.77,44.96,60

7665,3.06,1.42,60,3.77,38.93,60

7680,3.06,1.42,60,3.77,38.93,60

7698,3.06,1.42,60,3.77,38.93,60

7716,3.06,1.42,60,3.77,38.93,60

7732,3.06,1.42,60,3.77,38.93,60

7749,3.06,1.03,60,3.77,38.74,60

7766,3.06,1.03,60,3.77,38.74,60

7780,3.06,1.03,60,3.77,38.74,60

7798,3.06,1.03,60,3.77,38.74,60

7816,3.06,1.03,60,3.77,38.74,60

7832,3.06,0.64,60,3.77,38.54,60

7849,3.06,0.64,60,3.77,38.54,60

7867,3.06,0.64,60,3.77,38.54,60

7883,3.06,0.64,60,3.77,38.54,60

7900,3.06,0.64,60,3.77,38.54,60

7916,3.06,0.25,60,3.77,38.35,60

7932,3.06,0.25,60,3.77,38.35,60

7948,3.06,0.25,60,3.77,38.35,60

7966,3.06,0.25,60,3.77,38.35,60

7983,3.06,0.25,60,3.77,38.35,60

7999,3.06,0.00,60,3.77,38.16,60

8016,3.06,0.00,60,3.77,38.16,60

8034,3.06,0.00,60,3.77,38.16,60

8049,3.06,0.00,60,3.77,38.16,60

8066,3.06,0.00,60,3.77,38.16,60

8082,3.06,0.00,60,3.77,37.96,60

8098,3.06,0.00,60,3.77,37.96,60

8116,3.06,0.00,60,3.77,37.96,60

8132,3.06,0.00,60,3.77,37.96,60

8154,3.06,0.00,60,3.77,37.96,60

8165,3.06,0.00,60,3.77,37.77,60

8184,3.06,0.00,60,3.77,37.77,60

8199,3.06,0.00,60,3.77,37.77,60

8217,3.06,0.00,60,3.77,37.77,60

8232,3.06,0.00,60,3.77,37.77,60

8250,3.06,0.00,60,3.77,37.57,60

8264,3.06,0.00,60,3.77,37.57,60

8282,3.06,0.00,60,3.77,37.57,60

8298,3.06,0.00,60,3.26,37.57,60

8316,3.06,0.00,60,3.26,37.57,60

8333,3.06,0.00,60,3.26,42.68,60

8349,3.06,0.00,60,3.26,42.68,60

8366,3.06,0.00,60,3.26,42.68,60

8382,3.06,0.00,60,3.26,42.68,60

8400,3.06,0.00,60,3.26,42.68,60

8416,3.06,0.00,60,3.26,42.61,60

8432,3.06,0.00,60,3.26,42.61,60

8449,3.06,0.00,60,3.26,42.61,60

8466,3.06,0.00,60,3.26,42.61,60

8481,3.06,0.00,60,3.26,42.61,60

8499,3.06,0.00,60,3.26,42.55,60

8516,2.46,0.00,60,3.26,42.55,60

8532,2.46,0.00,60,3.26,42.55,60

8549,2.46,0.00,60,3.26,42.55,60

8564,2.46,3.35,60,3.26,42.48,60

8582,2.46,3.35,60,3.26,42.48,60

8600,2.46,3.35,60,3.26,42.48,60

8617,2.46,3.35,60,3.26,42.48,60

8633,2.46,3.35,60,3.26,42.48,60

8651,2.46,3.11,60,3.26,42.42,60

8666,2.46,3.11,60,3.26,42.42,60

8682,2.46,3.11,60,3.26,42.42,60

8698,2.46,3.11,60,3.26,42.42,60

8716,2.46,3.11,60,3.26,42.42,60

8733,2.46,2.87,60,3.26,42.35,60

8749,2.46,2.87,60,3.26,42.35,60

8766,2.46,2.87,60,3.26,42.35,60

8783,2.46,2.87,60,3.26,42.35,60

8799,2.46,2.87,60,3.26,42.35,60

8816,2.46,2.63,60,3.26,42.29,60

8833,2.46,2.63,60,3.26,42.29,60

8848,2.46,2.63,60,3.26,42.29,60

8866,2.46,2.63,60,3.26,42.29,60

8882,2.46,2.39,60,3.26,42.22,60

8901,2.46,2.39,60,3.26,42.22,60

8916,2.46,2.39,60,3.26,42.22,60

8932,2.46,2.39,60,3.26,42.22,60

8949,2.46,2.39,60,3.26,42.22,60

8965,2.46,2.15,60,3.26,42.16,60

8981,2.46,2.15,60,3.26,42.16,60

9001,2.46,2.15,60,3.26,42.16,60

9017,2.46,2.15,60,3.26,42.16,60

9033,2.46,2.15,60,3.01,42.16,60

9050,2.46,1.91,60,3.01,44.69,60

9064,2.46,1.91,60,3.01,44.69,60

9083,2.46,1.91,60,3.01,44.69,60

9100,2.46,1.91,60,3.01,44.69,60

9116,2.46,1.91,60,3.01,44.69,60

9133,2.46,1.68,60,3.01,44.69,60

9151,2.46,1.68,60,3.01,44.69,60

9166,2.46,1.68,60,3.01,44.69,60

9185,2.46,1.68,60,3.01,44.69,60

9199,2.46,1.44,60,3.01,44.69,60

9216,2.46,1.44,60,3.01,44.69,60

9233,2.46,1.44,60,3.01,44.69,60

9250,2.46,1.44,60,3.01,44.69,60

9267,2.46,1.44,60,3.01,44.69,60

9282,2.92,0.00,60,3.01,44.68,60

9300,2.92,0.00,60,3.01,44.68,60

9317,2.92,0.00,60,3.01,44.68,60

9333,2.92,0.00,60,3.01,44.68,60

9349,2.92,0.00,60,3.01,44.68,60

9366,2.92,0.00,60,3.01,44.68,60

9383,2.92,0.00,60,3.01,44.68,60

