0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

19,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

35,inputA,outputA,a_adjust,inputB,outputB,b_adjust

3266,0.88,17.09,60,1.01,41.35,60

3284,0.88,17.09,60,1.01,41.35,60

3299,0.88,17.21,60,1.66,41.35,60

3320,0.88,17.21,60,1.66,35.18,60

3335,0.88,17.21,60,1.66,35.18,60

3353,0.88,17.21,60,1.66,35.18,60

3367,0.88,17.21,60,1.66,35.18,60

3385,0.88,17.34,60,1.66,35.18,60

3400,0.88,17.34,60,1.66,35.45,60

3418,0.88,17.34,60,1.66,35.45,60

3435,0.88,17.34,60,1.66,35.45,60

3451,0.88,17.46,60,1.66,35.45,60

3469,0.88,17.46,60,1.66,35.72,60

3485,0.88,17.46,60,1.66,35.72,60

3500,0.88,17.46,60,1.66,35.72,60

3519,0.88,17.46,60,1.66,35.72,60

3536,0.88,17.58,60,1.66,35.72,60

3550,0.88,17.58,60,1.66,35.98,60

3570,0.88,17.58,60,1.66,35.98,60

3585,0.88,17.58,60,1.66,35.98,60

3603,0.88,17.71,60,1.66,35.98,60

3617,0.88,17.71,60,1.66,35.98,60

3635,0.88,17.71,60,1.66,36.25,60

3651,0.88,17.71,60,1.66,36.25,60

3666,1.59,17.71,60,1.66,36.25,60

3685,1.59,10.63,60,1.66,36.25,60

3701,1.59,10.63,60,1.66,36.52,60

3720,1.59,10.63,60,1.66,36.52,60

3735,1.59,10.63,60,1.66,36.52,60

3750,1.59,10.62,60,1.66,36.52,60

3766,1.59,10.62,60,1.66,36.79,60

3785,1.59,10.62,60,1.66,36.79,60

3803,1.59,10.62,60,1.66,36.79,60

3817,1.59,10.62,60,1.66,36.79,60

3835,1.59,10.60,60,1.66,36.79,60

3852,1.59,10.60,60,1.66,37.06,60

3866,1.59,10.60,60,1.66,37.06,60

3887,1.59,10.60,60,1.66,37.06,60

3902,1.59,10.60,60,1.66,37.06,60

3916,1.59,10.58,60,1.66,37.33,60

3936,1.59,10.58,60,1.66,37.33,60

3949,1.59,10.58,60,1.66,37.33,60

3967,1.59,10.58,60,1.66,37.33,60

3985,1.59,10.58,60,1.66,37.33,60

4000,1.59,10.57,60,1.66,37.60,60

4019,1.59,10.57,60,1.66,37.60,60

4035,1.59,10.57,60,1.66,37.60,60

4053,1.59,10.57,60,1.66,37.60,60

4069,1.59,10.55,60,1.66,37.87,60

4085,1.59,10.55,60,1.66,37.87,60

4100,1.59,10.55,60,1.66,37.87,60

4119,1.59,10.55,60,1.66,37.87,60

4135,1.59,10.55,60,1.66,37.87,60

4150,1.59,10.53,60,1.66,38.14,60

4168,1.59,10.53,60,1.66,38.14,60

4185,1.59,10.53,60,1.66,38.14,60

4200,1.59,10.53,60,1.66,38.14,60

4220,1.59,10.51,60,1.66,38.41,60

4235,1.59,10.51,60,2.28,38.41,60

4250,1.59,10.51,60,2.28,38.41,60

4268,1.59,10.51,60,2.28,38.41,60

4285,1.59,10.51,60,2.28,38.41,60

4301,1.59,10.50,60,2.28,32.34,60

4318,1.59,10.50,60,2.28,32.34,60

4336,1.59,10.50,60,2.28,32.34,60

4352,1.59,10.50,60,2.28,32.34,60

4367,1.59,10.48,60,2.28,32.49,60

4386,1.59,10.48,60,2.28,32.49,60

4400,1.59,10.48,60,2.28,32.49,60

4416,1.59,10.48,60,2.28,32.49,60

4436,1.59,10.48,60,2.28,32.49,60

4451,1.59,10.46,60,2.28,32.63,60

4469,1.59,10.46,60,2.28,32.63,60

4485,1.59,10.46,60,2.28,32.63,60

