16,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

33,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

47,inputA,outputA,a_adjust,inputB,outputB,b_adjust

66,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

80,10.00,0.00,0.00,1.50,60,10.00,0.00,0.00,1.50,60

100,inputA,outputA,a_adjust,inputB,outputB,b_adjust

117,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

133,10.00,25.00,0.00,1.50,60,10.00,25.00,0.00,1.50,60

150,inputA,outputA,a_adjust,inputB,outputB,b_adjust

166,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

183,10.00,25.00,0.00,1.50,60,10.00,25.00,0.00,1.50,60

199,inputA,outputA,a_adjust,inputB,outputB,b_adjust

217,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

231,10.00,25.00,0.00,3.00,60,10.00,25.00,0.00,3.00,60
4233,0.00,70.50,60,1.42,43.17,60

4250,0.00,71.25,60,1.42,43.56,60

4267,0.00,71.25,60,1.42,43.56,60

4283,0.00,71.25,60,1.42,43.56,60

4301,0.00,71.25,60,1.42,43.56,60

4315,0.00,72.00,60,1.42,43.96,60

4334,0.00,72.00,60,1.42,43.96,60

4350,0.00,72.00,60,1.42,43.96,60

4367,0.00,72.00,60,1.42,43.96,60

4381,0.00,72.00,60,1.42,43.96,60

4400,0.00,72.75,60,1.42,44.35,60

4417,0.00,72.75,60,1.42,44.35,60

4433,0.00,72.75,60,1.42,44.35,60

4450,0.00,72.75,60,1.42,44.35,60

4467,0.00,72.75,60,1.42,44.35,60

4483,0.00,73.50,60,1.42,44.75,60

4500,0.00,73.50,60,1.42,44.75,60

4517,0.00,73.50,60,1.42,44.75,60

4533,0.00,73.50,60,1.42,44.75,60

4551,0.00,73.50,60,1.42,44.75,60

4565,0.00,74.25,60,1.42,45.14,60

4584,0.00,74.25,60,1.42,45.14,60

4600,0.00,74.25,60,1.42,45.14,60

4617,0.00,74.25,60,1.42,45.14,60

4631,0.00,75.00,60,1.42,45.54,60

4651,0.00,75.00,60,1.42,45.54,60

4666,0.00,75.00,60,1.42,45.54,60

4683,0.00,75.00,60,1.42,45.54,60

4701,0.00,75.00,60,1.42,45.54,60

4716,0.00,75.75,60,1.42,45.93,60

4733,0.00,75.75,60,1.42,45.93,60

4750,0.00,75.75,60,1.42,45.93,60

4767,0.00,75.75,60,1.42,45.93,60

4782,0.00,75.75,60,1.42,45.93,60

4804,0.00,76.50,60,1.42,46.33,60

4815,0.00,76.50,60,1.42,46.33,60

4834,0.00,76.50,60,1.42,46.33,60

4850,0.00,76.50,60,1.42,46.33,60

4867,0.00,77.25,60,1.42,46.72,60

4882,0.00,77.25,60,1.42,46.72,60

4901,0.00,77.25,60,1.42,46.72,60

4916,0.00,77.25,60,1.42,46.72,60

4934,0.00,78.00,60,1.42,47.12,60

4950,0.00,78.00,60,1.42,47.12,60

4967,0.00,78.00,60,1.42,47.12,60

4983,0.00,78.00,60,1.42,47.12,60

5000,0.00,78.00,60,1.42,47.12,60

5017,0.00,78.75,60,1.42,47.51,60

5033,0.00,78.75,60,1.42,47.51,60

5047,0.00,78.75,60,1.42,47.51,60

5067,0.00,78.75,60,1.42,47.51,60

5080,0.00,79.50,60,1.42,47.51,60

5100,0.00,79.50,60,1.42,47.91,60

5117,0.00,79.50,60,1.42,47.91,60

5132,0.00,79.50,60,1.42,47.91,60

5151,0.00,79.50,60,1.42,47.91,60

5166,0.00,80.25,60,1.42,48.30,60

5184,0.00,80.25,60,1.42,48.30,60

5200,0.00,80.25,60,1.42,48.30,60

5217,0.00,80.25,60,1.42,48.30,60

5233,0.00,81.00,60,1.42,48.70,60

5248,0.00,81.00,60,1.42,48.70,60

5267,0.00,81.00,60,1.42,48.70,60

5281,0.00,81.00,60,1.42,48.70,60

5300,0.00,81.00,60,1.42,48.70,60

5314,0.00,81.75,60,1.42,49.09,60

5334,0.00,81.75,60,1.42,49.09,60

5350,0.00,81.75,60,1.42,49.09,60

5367,0.00,81.75,60,1.42,49.09,60

5383,0.00,82.50,60,1.42,49.49,60

5401,0.00,82.50,60,1.42,49.49,60

5417,0.00,82.50,60,1.42,49.49,60

5433,0.00,82.50,60,1.42,49.49,60

5447,0.00,82.50,60,1.42,49.49,60

5467,0.00,83.25,60,1.42,49.88,60

5483,0.00,83.25,60,1.42,49.88,60

5499,0.00,83.25,60,1.42,49.88,60

5517,0.00,83.25,60,1.42,49.88,60

5533,0.00,84.00,60,1.42,50.28,60

5551,0.00,84.00,60,1.42,50.28,60

5564,0.00,84.00,60,1.42,50.28,60

5584,0.00,84.00,60,1.42,50.28,60

5600,0.00,84.00,60,1.42,50.28,60

5617,0.00,84.75,60,1.42,50.67,60

5633,0.00,84.75,60,1.42,50.67,60

5650,0.00,84.75,60,1.42,50.67,60

5667,0.00,84.75,60,1.42,50.67,60

5684,0.00,84.75,60,1.42,50.67,60

5700,0.00,85.50,60,1.42,51.07,60

5717,0.00,85.50,60,1.42,51.07,60

5733,0.00,85.50,60,1.42,51.07,60

5750,0.00,85.50,60,1.42,51.07,60

5767,0.37,85.50,60,1.42,51.07,60

5781,0.37,82.49,60,1.42,51.46,60

5800,0.37,82.49,60,1.42,51.46,60

5817,0.37,82.49,60,1.42,51.46,60

5833,0.37,82.49,60,1.42,51.46,60

5850,0.37,83.15,60,1.42,51.86,60

5867,0.37,83.15,60,1.42,51.86,60

5884,0.37,83.15,60,1.42,51.86,60

5900,0.37,83.15,60,1.42,51.86,60

5917,0.37,83.15,60,1.42,51.86,60

5933,0.37,83.81,60,1.42,52.25,60

5949,0.37,83.81,60,1.42,52.25,60

5967,0.37,83.81,60,1.42,52.25,60

5983,0.37,83.81,60,1.42,52.25,60

6000,0.37,84.47,60,1.42,52.65,60

6017,0.37,84.47,60,1.42,52.65,60

6033,0.37,84.47,60,1.42,52.65,60

6051,0.37,84.47,60,1.42,52.65,60

6067,0.37,84.47,60,1.42,52.65,60

6083,0.37,85.12,60,1.42,53.04,60

6100,0.37,85.12,60,1.42,53.04,60

6117,0.37,85.12,60,1.42,53.04,60

6134,0.37,85.12,60,1.42,53.04,60

6150,0.37,85.78,60,1.42,53.44,60

6167,0.37,85.78,60,1.42,53.44,60

6184,0.37,85.78,60,1.42,53.44,60

6199,0.37,85.78,60,1.42,53.44,60

6217,0.37,85.78,60,1.42,53.44,60

6234,0.37,86.44,60,1.42,53.83,60

6250,0.37,86.44,60,1.42,53.83,60

6267,0.37,86.44,60,1.42,53.83,60

6284,0.37,86.44,60,1.42,53.83,60

6297,0.37,86.44,60,1.42,53.83,60

6317,0.37,87.10,60,1.42,54.23,60

6333,0.37,87.10,60,1.42,54.23,60

6347,0.37,87.10,60,1.42,54.23,60

6366,0.37,87.10,60,1.42,54.23,60

6383,0.37,87.10,60,1.42,54.23,60

6400,0.37,87.76,60,1.42,54.62,60

6416,0.37,87.76,60,1.42,54.62,60

6433,0.37,87.76,60,1.42,54.62,60

6450,0.37,87.76,60,1.42,54.62,60

6467,0.37,88.42,60,1.42,55.02,60

6483,0.37,88.42,60,1.42,55.02,60

6500,0.37,88.42,60,1.42,55.02,60

6516,0.37,88.42,60,1.42,55.02,60

6534,0.37,88.42,60,1.42,55.02,60

6552,0.37,89.07,60,1.42,55.41,60

6566,0.37,89.07,60,1.42,55.41,60

6583,0.37,89.07,60,1.42,55.41,60

6600,0.37,89.07,60,1.42,55.41,60

6617,0.37,89.73,60,1.42,55.81,60

6634,0.37,89.73,60,1.42,55.81,60

6650,0.37,89.73,60,1.42,55.81,60

6667,0.37,89.73,60,1.42,55.81,60

6684,0.37,89.73,60,1.42,55.81,60

6700,0.37,90.39,60,1.42,56.20,60

6717,0.37,90.39,60,1.42,56.20,60

6734,0.37,90.39,60,1.42,56.20,60

6750,0.37,90.39,60,1.42,56.20,60

6767,0.37,91.05,60,1.42,56.60,60

6784,0.37,91.05,60,1.42,56.60,60

6800,0.37,91.05,60,1.42,56.60,60

6817,0.37,91.05,60,1.42,56.60,60

6833,0.37,91.05,60,1.42,56.60,60

6850,0.37,91.71,60,1.42,56.99,60

6864,0.37,91.71,60,1.42,56.99,60

6885,0.37,91.71,60,1.42,56.99,60

6900,0.37,91.71,60,1.42,56.99,60

6917,0.37,91.71,60,1.42,56.99,60

6934,0.37,92.37,60,1.42,57.39,60

6950,0.37,92.37,60,1.42,57.39,60

6967,0.37,92.37,60,1.42,57.39,60

6984,0.37,92.37,60,1.42,57.39,60

7000,0.37,92.37,60,1.42,57.39,60

7017,0.37,93.02,60,1.42,57.78,60

7034,0.37,93.02,60,1.42,57.78,60

7054,0.37,93.02,60,1.42,57.78,60

7066,0.37,93.02,60,1.42,57.78,60

7084,0.37,93.68,60,1.42,57.78,60

7100,0.37,93.68,60,1.42,58.18,60

7116,0.37,93.68,60,1.42,58.18,60

7134,0.37,93.68,60,1.42,58.18,60

7150,0.37,93.68,60,1.42,58.18,60

7167,0.37,94.34,60,1.42,58.18,60

7184,0.37,94.34,60,1.42,58.57,60

7200,0.37,94.34,60,1.42,58.57,60

7216,0.37,94.34,60,1.42,58.57,60

7234,0.37,95.00,60,1.42,58.57,60

7250,0.37,95.00,60,1.42,58.57,60

7267,0.37,95.00,60,1.42,58.97,60

7283,0.37,95.00,60,1.42,58.97,60

7301,0.37,95.00,60,1.42,58.97,60

7317,0.37,95.66,60,1.42,58.97,60

7333,0.37,95.66,60,1.42,59.36,60

7350,0.37,95.66,60,1.42,59.36,60

7366,0.37,95.66,60,1.42,59.36,60

7383,0.37,96.32,60,1.42,59.36,60

7400,0.37,96.32,60,1.42,59.36,60

7414,0.37,96.32,60,1.42,59.76,60

7435,0.37,96.32,60,1.42,59.76,60

7450,0.37,96.32,60,1.42,59.76,60

7467,0.37,96.97,60,1.42,59.76,60

7483,0.37,96.97,60,1.42,59.76,60

7500,0.37,96.97,60,1.42,60.16,60

7514,0.37,96.97,60,1.42,60.16,60

7534,0.37,96.97,60,1.42,60.16,60

7550,0.37,97.63,60,1.42,60.16,60

7564,0.37,97.63,60,1.42,60.16,60

7584,0.37,97.63,60,1.42,60.55,60

7600,0.37,97.63,60,1.42,60.55,60

7617,0.37,98.29,60,1.42,60.55,60

7634,0.37,98.29,60,1.42,60.55,60

7650,0.37,98.29,60,1.42,60.95,60

7665,0.37,98.29,60,1.42,60.95,60

7683,0.37,98.29,60,1.42,60.95,60

7700,0.37,98.95,60,1.42,60.95,60

7717,0.37,98.95,60,1.42,60.95,60

7734,0.37,98.95,60,1.42,61.34,60

7750,0.37,98.95,60,1.42,61.34,60

7767,0.37,98.95,60,1.42,61.34,60

7784,0.37,99.61,60,1.42,61.34,60

7800,0.37,99.61,60,1.42,61.74,60

7816,0.37,99.61,60,1.42,61.74,60

7833,0.37,99.61,60,1.42,61.74,60

7847,0.37,100.27,60,1.42,61.74,60

7868,0.37,100.27,60,1.42,61.74,60

7883,0.37,100.27,60,1.42,62.13,60

7898,0.37,100.27,60,1.42,62.13,60

7918,0.37,100.92,60,1.42,62.13,60

7934,0.37,100.92,60,1.42,62.13,60

7947,0.37,100.92,60,1.42,62.53,60

7968,0.37,100.92,60,1.42,62.53,60

7983,0.37,101.58,60,1.42,62.53,60

8001,0.37,101.58,60,1.42,62.53,60

8017,0.37,101.58,60,1.42,62.92,60

8034,0.37,101.58,60,1.42,62.92,60

8050,0.37,102.24,60,1.42,62.92,60

8067,0.37,102.24,60,1.42,62.92,60

8083,0.37,102.24,60,1.42,62.92,60

8100,0.37,102.24,60,1.42,63.32,60

8117,0.37,102.24,60,1.42,63.32,60

8131,0.37,102.90,60,1.42,63.32,60

8151,0.37,102.90,60,1.42,63.32,60

8165,0.37,102.90,60,1.42,63.32,60

8184,0.37,102.90,60,1.42,63.71,60

8198,0.37,103.56,60,1.42,63.71,60

8218,0.37,103.56,60,1.42,63.71,60

8233,0.37,103.56,60,1.42,63.71,60

8250,0.37,103.56,60,1.42,64.11,60

8267,0.37,104.22,60,1.42,64.11,60

8284,0.37,104.22,60,1.42,64.11,60

8297,0.37,104.22,60,1.42,64.11,60

8317,0.37,104.22,60,1.42,64.50,60

8334,0.37,104.22,60,1.42,64.50,60

8350,0.37,104.87,60,1.42,64.50,60

8368,0.37,104.87,60,1.42,64.50,60

8384,0.37,104.87,60,1.42,64.90,60

8399,0.37,104.87,60,1.42,64.90,60

8417,0.37,104.87,60,1.42,64.90,60

8434,0.37,105.53,60,1.42,64.90,60

8450,0.37,105.53,60,1.42,64.90,60

8466,0.37,105.53,60,1.42,65.29,60

8483,0.37,105.53,60,1.42,65.29,60

8501,0.37,106.19,60,1.42,65.29,60

8517,0.37,106.19,60,1.42,65.29,60

8532,0.37,106.19,60,1.42,65.69,60

8549,0.37,106.19,60,1.42,65.69,60

8565,0.37,106.85,60,1.42,65.69,60

8585,0.37,106.85,60,1.42,65.69,60

8600,0.37,106.85,60,1.42,66.08,60

8616,0.37,106.85,60,1.42,66.08,60

8632,0.37,107.51,60,1.42,66.08,60

8651,0.37,107.51,60,1.42,66.08,60

8666,0.37,107.51,60,1.42,66.48,60

8681,0.37,107.51,60,1.42,66.48,60

8701,0.37,107.51,60,1.42,66.48,60

8717,0.37,108.17,60,1.42,66.48,60

8733,0.37,108.17,60,1.42,66.48,60

8750,0.37,108.17,60,1.42,66.87,60

