0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

15,1.00,0.00,0.00,1.50,70,1.00,0.00,0.00,1.50,70

33,inputA,outputA,a_adjust,inputB,outputB,b_adjust
3133,2.48,13.21,70,1.45,24.30,70

3149,2.48,13.21,70,1.45,24.30,70

3166,2.48,13.21,70,1.45,24.30,70

3182,2.48,13.21,70,1.45,24.30,70

3199,2.48,13.26,70,1.45,24.45,70

3215,2.48,13.26,70,1.45,24.45,70

3232,2.48,13.26,70,1.45,24.45,70

3250,2.48,13.26,70,1.45,24.45,70

3266,2.48,13.26,70,1.45,24.45,70

3284,2.48,13.32,70,1.45,24.61,70

3300,2.48,13.32,70,1.45,24.61,70

3316,2.48,13.32,70,1.45,24.61,70

3333,2.48,13.32,70,1.45,24.61,70

3349,2.48,13.37,70,1.45,24.76,70

3365,2.48,13.37,70,1.45,24.76,70

3384,2.48,13.37,70,1.45,24.76,70

3399,2.48,13.37,70,1.45,24.76,70

3417,2.48,13.42,70,1.45,24.92,70

3433,2.48,13.42,70,1.45,24.92,70

3449,2.48,13.42,70,1.45,24.92,70

3466,2.48,13.42,70,1.45,24.92,70

3483,2.48,13.42,70,1.45,24.92,70

3501,2.48,13.47,70,1.45,25.08,70

3515,2.48,13.47,70,1.45,25.08,70

3534,2.48,13.47,70,1.45,25.08,70

3548,2.48,13.47,70,1.45,25.08,70

3567,2.48,13.53,70,1.45,25.08,70

3583,2.48,13.53,70,1.45,25.23,70

3599,2.48,13.53,70,1.45,25.23,70

3616,2.48,13.53,70,1.45,25.23,70

3634,2.48,13.53,70,1.45,25.23,70

3648,2.48,13.58,70,1.45,25.39,70

3666,2.48,13.58,70,1.45,25.39,70

3681,2.48,13.58,70,1.45,25.39,70

3699,2.48,13.58,70,1.45,25.39,70

3717,2.48,13.63,70,1.45,25.54,70

3733,2.48,13.63,70,1.45,25.54,70

3749,2.48,13.63,70,2.09,25.54,70

3766,2.48,13.63,70,2.09,25.54,70

3784,2.48,13.63,70,2.09,25.54,70

3799,2.48,13.68,70,2.09,19.18,70

3815,2.48,13.68,70,2.09,19.18,70

3833,2.48,13.68,70,2.09,19.18,70

3849,2.48,13.68,70,2.09,19.18,70

3865,2.48,13.74,70,2.09,19.27,70

3883,2.48,13.74,70,2.09,19.27,70

3899,2.48,13.74,70,2.09,19.27,70

3916,2.48,13.74,70,2.09,19.27,70

3933,2.48,13.74,70,2.09,19.27,70

3950,2.48,13.79,70,2.09,19.36,70

